ENST00000644969.2	NM_001374258.1	BRAF	MANE Plus Clinical
ENST00000646891.2	NM_004333.6	BRAF	MANE Select
ENST00000380152.8	NM_000059.4	BRCA2	MANE Select
ENST00000399546.7	NM_207189.4	BRDT	MANE Select
ENST00000439696.3	NM_004926.4	ZFP36L1	MANE Select
ENST00000282388.4	NM_006887.5	ZFP36L2	MANE Select
ENST00000370648.4	NM_001727.2	BRS3	MANE Select
ENST00000333511.9	NM_001728.4	BSG	MANE Select
ENST00000265016.9	NM_004334.3	BST1	MANE Select
ENST00000252593.7	NM_004335.4	BST2	MANE Select
ENST00000395743.8	NM_001729.4	BTC	MANE Select
ENST00000643237.3	NM_001370658.1	BTD	MANE Select
ENST00000377126.4	NM_001206.4	KLF9	MANE Select
ENST00000377687.6	NM_001730.5	KLF5	MANE Select
ENST00000380591.8	NM_001037637.2	BTF3	MANE Select
ENST00000256015.5	NM_001731.3	BTG1	MANE Select
ENST00000308731.8	NM_000061.3	BTK	MANE Select
ENST00000684113.1	NM_001732.3	BTN1A1	MANE Select
ENST00000302759.11	NM_004336.5	BUB1	MANE Select
ENST00000287598.11	NM_001211.6	BUB1B	MANE Select
ENST00000230340.9	NM_004053.4	BYSL	MANE Select
ENST00000337554.8	NM_000714.6	TSPO	MANE Select
ENST00000225698.8	NM_001212.4	C1QBP	MANE Select
ENST00000278407.9	NM_000062.3	SERPING1	MANE Select
ENST00000374642.8	NM_015991.4	C1QA	MANE Select
ENST00000509305.6	NM_001378156.1	C1QB	MANE Select
ENST00000374640.9	NM_172369.5	C1QC	MANE Select
ENST00000647956.2	NM_001733.7	C1R	MANE Select
ENST00000360817.10	NM_001734.5	C1S	MANE Select
ENST00000299367.10	NM_000063.6	C2	MANE Select
ENST00000245907.11	NM_000064.4	C3	MANE Select
ENST00000307637.5	NM_004054.4	C3AR1	MANE Select
ENST00000428956.7	NM_007293.3	C4A	MANE Select
ENST00000435363.7	NM_001002029.4	C4B	MANE Select
ENST00000367070.8	NM_000715.4	C4BPA	MANE Select
ENST00000367078.8	NM_001017365.3	C4BPB	MANE Select
ENST00000648180.1	NM_004055.5	CAPN5	MANE Select
ENST00000223642.3	NM_001735.3	C5	MANE Select
ENST00000355085.4	NM_001736.4	C5AR1	MANE Select
ENST00000337836.10	NM_000065.5	C6	MANE Select
ENST00000313164.10	NM_000587.4	C7	MANE Select
ENST00000361249.4	NM_000562.3	C8A	MANE Select
ENST00000371237.9	NM_000066.4	C8B	MANE Select
ENST00000371634.7	NM_000606.3	C8G	MANE Select
ENST00000451899.7	NM_001126111.3	OSGIN2	MANE Select
ENST00000263408.5	NM_001737.5	C9	MANE Select
ENST00000279281.8	NM_013265.4	VPS51	MANE Select
ENST00000279242.7	NM_004927.4	MRPL49	MANE Select
ENST00000310597.6	NM_014205.4	ZNHIT2	MANE Select
ENST00000358117.10	NM_001584.3	MPPED2	MANE Select
ENST00000278836.10	NM_001127392.3	MYRF	MANE Select
ENST00000537328.6	NM_014206.4	TMEM258	MANE Select
ENST00000257215.10	NM_006133.3	DAGLA	MANE Select
ENST00000331495.8	NM_005892.4	FMNL1	MANE Select
ENST00000359446.11	NM_001378100.1	LDLRAD4	MANE Select
ENST00000330938.8	NM_004339.4	PTTG1IP	MANE Select
ENST00000339818.9	NM_004928.3	CFAP410	MANE Select
ENST00000542230.7	NM_006134.7	TMEM50B	MANE Select
ENST00000443721.2	NM_001044370.2	MPPED1	MANE Select
ENST00000523022.6	NM_001128831.4	CA1	MANE Select
ENST00000285379.10	NM_000067.3	CA2	MANE Select
ENST00000285381.3	NM_005181.4	CA3	MANE Select
ENST00000300900.9	NM_000717.5	CA4	MANE Select
ENST00000649794.3	NM_001739.2	CA5A	MANE Select
ENST00000377443.7	NM_001215.4	CA6	MANE Select
ENST00000338437.7	NM_005182.3	CA7	MANE Select
ENST00000317995.5	NM_004056.6	CA8	MANE Select
ENST00000378357.9	NM_001216.3	CA9	MANE Select
ENST00000084798.9	NM_001217.5	CA11	MANE Select
ENST00000178638.8	NM_001218.5	CA12	MANE Select
ENST00000360228.11	NM_001127222.2	CACNA1A	MANE Select
ENST00000638009.2	NM_001127221.2	CACNA1A	MANE Plus Clinical
ENST00000371372.6	NM_000718.4	CACNA1B	MANE Select
ENST00000399603.6	NM_001167623.2	CACNA1C	MANE Plus Clinical
ENST00000399655.6	NM_000719.7	CACNA1C	MANE Select
ENST00000288139.11	NM_000720.4	CACNA1D	MANE Plus Clinical
ENST00000350061.11	NM_001128840.3	CACNA1D	MANE Select
ENST00000367573.7	NM_001205293.3	CACNA1E	MANE Select
ENST00000323022.10	NM_001256789.3	CACNA1F	MANE Select
ENST00000362061.4	NM_000069.3	CACNA1S	MANE Select
ENST00000376568.8	NM_001297654.2	DDR1	MANE Select
ENST00000356860.8	NM_000722.4	CACNA2D1	MANE Select
ENST00000394303.8	NM_000723.5	CACNB1	MANE Select
ENST00000324631.13	NM_201596.3	CACNB2	MANE Select
ENST00000377329.10	NM_201590.3	CACNB2	MANE Plus Clinical
ENST00000301050.7	NM_000725.4	CACNB3	MANE Select
ENST00000539935.7	NM_000726.5	CACNB4	MANE Select
ENST00000226021.5	NM_000727.4	CACNG1	MANE Select
ENST00000319017.5	NM_000387.6	SLC25A20	MANE Select
ENST00000264705.9	NM_004341.5	CAD	MANE Select
ENST00000265431.7	NM_004929.4	CALB1	MANE Select
ENST00000302628.9	NM_001740.5	CALB2	MANE Select
ENST00000380200.3	NM_004057.3	S100G	MANE Select
ENST00000331587.9	NM_001741.3	CALCA	MANE Select
ENST00000324229.11	NM_000728.4	CALCB	MANE Select
ENST00000426151.7	NM_001742.4	CALCR	MANE Select
ENST00000361675.7	NM_033138.4	CALD1	MANE Select
ENST00000356978.9	NM_006888.6	CALM1	MANE Select
ENST00000272298.12	NM_001743.6	CALM2	MANE Select
ENST00000291295.14	NM_005184.4	CALM3	MANE Select
ENST00000315238.3	NM_005185.4	CALML3	MANE Select
ENST00000316448.10	NM_004343.4	CALR	MANE Select
ENST00000249364.9	NM_001219.5	CALU	MANE Select
ENST00000282356.9	NM_001744.6	CAMK4	MANE Select
ENST00000671881.1	NM_015981.4	CAMK2A	MANE Select
ENST00000395749.7	NM_001220.5	CAMK2B	MANE Select
ENST00000511664.6	NM_001321571.2	CAMK2D	MANE Select
ENST00000423381.6	NM_001367534.1	CAMK2G	MANE Select
ENST00000297156.4	NM_001745.4	CAMLG	MANE Select
ENST00000652295.2	NM_004345.5	CAMP	MANE Select
ENST00000247461.9	NM_001746.4	CANX	MANE Select
ENST00000263867.9	NM_001747.4	CAPG	MANE Select
ENST00000279247.11	NM_005186.4	CAPN1	MANE Select
ENST00000295006.6	NM_001748.5	CAPN2	MANE Select
ENST00000397163.8	NM_000070.3	CAPN3	MANE Select
ENST00000246533.8	NM_001749.4	CAPNS1	MANE Select
ENST00000324068.2	NM_014289.4	CAPN6	MANE Select
ENST00000588776.8	NM_004058.5	CAPS	MANE Select
ENST00000263168.4	NM_006135.3	CAPZA1	MANE Select
ENST00000361183.8	NM_006136.3	CAPZA2	MANE Select
ENST00000675179.1	NM_001750.7	CAST	MANE Select
ENST00000264202.8	NM_004930.5	CAPZB	MANE Select
ENST00000380525.9	NM_001014437.3	CARS1	MANE Select
ENST00000533400.6	NM_001257118.3	CASP1	MANE Select
ENST00000310447.10	NM_032982.4	CASP2	MANE Select
ENST00000308394.9	NM_004346.4	CASP3	MANE Select
ENST00000444739.7	NM_001225.4	CASP4	MANE Select
ENST00000260315.8	NM_004347.5	CASP5	MANE Select
ENST00000265164.7	NM_001226.4	CASP6	MANE Select
ENST00000369318.8	NM_001227.5	CASP7	MANE Select
ENST00000673742.1	NM_001372051.1	CASP8	MANE Select
ENST00000333868.10	NM_001229.5	CASP9	MANE Select
ENST00000286186.11	NM_032977.4	CASP10	MANE Select
ENST00000368078.8	NM_001231.5	CASQ1	MANE Select
ENST00000261448.6	NM_001232.4	CASQ2	MANE Select
ENST00000639785.2	NM_000388.4	CASR	MANE Select
ENST00000241052.5	NM_001752.4	CAT	MANE Select
ENST00000341049.7	NM_001753.5	CAV1	MANE Select
ENST00000222693.5	NM_001233.5	CAV2	MANE Select
ENST00000343849.3	NM_033337.3	CAV3	MANE Select
ENST00000647337.2	NM_001024630.4	RUNX2	MANE Select
ENST00000675419.1	NM_001754.5	RUNX1	MANE Select
ENST00000523629.7	NM_175634.3	RUNX1T1	MANE Select
ENST00000268679.9	NM_005187.6	CBFA2T3	MANE Select
ENST00000308873.11	NM_004350.3	RUNX3	MANE Select
ENST00000412916.7	NM_022845.3	CBFB	MANE Select
ENST00000341584.4	NM_001756.4	SERPINA6	MANE Select
ENST00000264033.6	NM_005188.4	CBL	MANE Select
ENST00000394030.8	NM_170662.5	CBLB	MANE Select
ENST00000219197.11	NM_004352.4	CBLN1	MANE Select
ENST00000358171.8	NM_001235.5	SERPINH1	MANE Select
ENST00000290349.11	NM_001757.4	CBR1	MANE Select
ENST00000290354.6	NM_001236.4	CBR3	MANE Select
ENST00000398165.8	NM_000071.3	CBS	MANE Select
ENST00000335119.4	NM_005893.3	CCIN	MANE Select
ENST00000302586.8	NM_004059.5	KYAT1	MANE Select
ENST00000396169.7	NM_000729.6	CCK	MANE Select
ENST00000295589.4	NM_000730.3	CCKAR	MANE Select
ENST00000334619.7	NM_176875.4	CCKBR	MANE Select
ENST00000394505.7	NM_194454.3	KRIT1	MANE Select
ENST00000274026.10	NM_001237.5	CCNA2	MANE Select
ENST00000256442.10	NM_031966.4	CCNB1	MANE Select
ENST00000520429.6	NM_005190.4	CCNC	MANE Select
ENST00000261254.8	NM_001759.4	CCND2	MANE Select
ENST00000372991.9	NM_001760.5	CCND3	MANE Select
ENST00000262643.8	NM_001238.4	CCNE1	MANE Select
ENST00000397066.9	NM_001761.3	CCNF	MANE Select
ENST00000340828.7	NM_004060.4	CCNG1	MANE Select
ENST00000316355.10	NM_004354.3	CCNG2	MANE Select
ENST00000256897.9	NM_001239.4	CCNH	MANE Select
ENST00000261900.8	NM_001240.4	CCNT1	MANE Select
ENST00000264157.10	NM_058241.3	CCNT2	MANE Select
ENST00000275603.9	NM_001762.4	CCT6A	MANE Select
ENST00000289429.6	NM_001763.3	CD1A	MANE Select
ENST00000368168.4	NM_001764.3	CD1B	MANE Select
ENST00000368170.8	NM_001765.3	CD1C	MANE Select
ENST00000674085.2	NM_001371762.2	CD1D	MANE Select
ENST00000368167.8	NM_030893.4	CD1E	MANE Select
ENST00000369478.4	NM_001767.5	CD2	MANE Select
ENST00000300692.9	NM_000732.6	CD3D	MANE Select
ENST00000361763.9	NM_000733.4	CD3E	MANE Select
ENST00000532917.3	NM_000073.3	CD3G	MANE Select
ENST00000362089.10	NM_198053.3	CD247	MANE Select
ENST00000011653.9	NM_000616.5	CD4	MANE Select
ENST00000347785.8	NM_014207.4	CD5	MANE Select
ENST00000368174.5	NM_005894.3	CD5L	MANE Select
ENST00000313421.11	NM_006725.5	CD6	MANE Select
ENST00000312648.8	NM_006137.7	CD7	MANE Select
ENST00000283635.8	NM_001768.7	CD8A	MANE Select
ENST00000390655.12	NM_004931.5	CD8B	MANE Select
ENST00000643224.2	NM_001349727.2	CD8B2	MANE Select
ENST00000009180.10	NM_001769.4	CD9	MANE Select
ENST00000302014.11	NM_000591.4	CD14	MANE Select
ENST00000538922.8	NM_001770.6	CD19	MANE Select
ENST00000345732.9	NM_152866.3	MS4A1	MANE Select
ENST00000278865.8	NM_006138.5	MS4A3	MANE Select
ENST00000085219.10	NM_001771.4	CD22	MANE Select
ENST00000266557.4	NM_001242.5	CD27	MANE Select
ENST00000324106.9	NM_006139.4	CD28	MANE Select
ENST00000264246.8	NM_005191.4	CD80	MANE Select
ENST00000330540.7	NM_175862.5	CD86	MANE Select
ENST00000263932.7	NM_001243.5	TNFRSF8	MANE Select
ENST00000223795.3	NM_001244.4	TNFSF8	MANE Select
ENST00000262262.5	NM_001772.4	CD33	MANE Select
ENST00000425629.8	NM_001245.7	SIGLEC6	MANE Select
ENST00000310833.12	NM_001025109.2	CD34	MANE Select
ENST00000447544.7	NM_001001548.3	CD36	MANE Select
ENST00000261693.11	NM_005505.5	SCARB1	MANE Select
ENST00000264896.8	NM_005506.4	SCARB2	MANE Select
ENST00000323906.9	NM_001774.3	CD37	MANE Select
ENST00000226279.8	NM_001775.4	CD38	MANE Select
ENST00000371205.5	NM_001776.6	ENTPD1	MANE Select
ENST00000355097.7	NM_203468.3	ENTPD2	MANE Select
ENST00000376652.9	NM_001247.5	ENTPD6	MANE Select
ENST00000301825.8	NM_001248.4	ENTPD3	MANE Select
ENST00000334696.11	NM_001249.5	ENTPD5	MANE Select
ENST00000372285.8	NM_001250.6	CD40	MANE Select
ENST00000370629.7	NM_000074.3	CD40LG	MANE Select
ENST00000428726.8	NM_000610.4	CD44	MANE Select
ENST00000361309.6	NM_001777.4	CD47	MANE Select
ENST00000368046.8	NM_001778.4	CD48	MANE Select
ENST00000271324.6	NM_000560.4	CD53	MANE Select
ENST00000369489.10	NM_001779.3	CD58	MANE Select
ENST00000642928.2	NM_000611.6	CD59	MANE Select
ENST00000257857.9	NM_001780.6	CD63	MANE Select
ENST00000250092.11	NM_001251.3	CD68	MANE Select
ENST00000228434.7	NM_001781.2	CD69	MANE Select
ENST00000245903.4	NM_001252.5	CD70	MANE Select
ENST00000259633.9	NM_001782.3	CD72	MANE Select
ENST00000009530.13	NM_001025159.3	CD74	MANE Select
ENST00000221972.8	NM_001783.4	CD79A	MANE Select
ENST00000006750.8	NM_000626.4	CD79B	MANE Select
ENST00000263645.10	NM_004356.4	CD81	MANE Select
ENST00000242786.6	NM_078481.4	ADGRE5	MANE Select
ENST00000397420.9	NM_004357.5	CD151	MANE Select
ENST00000375071.4	NM_001785.3	CDA	MANE Select
ENST00000395284.8	NM_001786.5	CDK1	MANE Select
ENST00000341832.11	NM_033486.3	CDK11B	MANE Select
ENST00000651943.2	NM_001364905.1	LRBA	MANE Select
ENST00000371477.4	NM_001253.4	CDC5L	MANE Select
ENST00000350320.11	NM_001788.6	SEPTIN7	MANE Select
ENST00000209728.9	NM_001254.4	CDC6	MANE Select
ENST00000310955.11	NM_001255.3	CDC20	MANE Select
ENST00000302506.8	NM_001789.3	CDC25A	MANE Select
ENST00000245960.10	NM_021873.4	CDC25B	MANE Select
ENST00000323760.11	NM_001790.5	CDC25C	MANE Select
ENST00000066544.8	NM_001256.6	CDC27	MANE Select
ENST00000215574.9	NM_004359.2	CDC34	MANE Select
ENST00000656825.1	NM_001791.4	CDC42	MANE Select
ENST00000261769.10	NM_004360.5	CDH1	MANE Select
ENST00000269141.8	NM_001792.5	CDH2	MANE Select
ENST00000264012.9	NM_001793.6	CDH3	MANE Select
ENST00000614565.5	NM_001794.5	CDH4	MANE Select
ENST00000341529.8	NM_001795.5	CDH5	MANE Select
ENST00000265071.3	NM_004932.4	CDH6	MANE Select
ENST00000397968.4	NM_004361.5	CDH7	MANE Select
ENST00000577390.6	NM_001796.5	CDH8	MANE Select
ENST00000231021.9	NM_016279.4	CDH9	MANE Select
ENST00000264463.8	NM_006727.5	CDH10	MANE Select
ENST00000268603.9	NM_001797.4	CDH11	MANE Select
ENST00000382254.6	NM_004061.5	CDH12	MANE Select
ENST00000567109.6	NM_001257.5	CDH13	MANE Select
ENST00000289746.3	NM_004933.3	CDH15	MANE Select
ENST00000299752.9	NM_004062.4	CDH16	MANE Select
ENST00000027335.8	NM_004063.4	CDH17	MANE Select
ENST00000382275.6	NM_004934.5	CDH18	MANE Select
ENST00000266970.9	NM_001798.5	CDK2	MANE Select
ENST00000448471.3	NM_001258.4	CDK3	MANE Select
ENST00000257904.11	NM_000075.4	CDK4	MANE Select
ENST00000485972.6	NM_004935.4	CDK5	MANE Select
ENST00000424848.3	NM_001145306.2	CDK6	MANE Select
ENST00000256443.8	NM_001799.4	CDK7	MANE Select
ENST00000381527.8	NM_001260.3	CDK8	MANE Select
ENST00000373264.5	NM_001261.4	CDK9	MANE Select
ENST00000244741.10	NM_000389.5	CDKN1A	MANE Select
ENST00000228872.9	NM_004064.5	CDKN1B	MANE Select
ENST00000440480.8	NM_001122630.2	CDKN1C	MANE Select
ENST00000304494.10	NM_000077.5	CDKN2A	MANE Select
ENST00000579755.2	NM_058195.4	CDKN2A	MANE Plus Clinical
ENST00000276925.7	NM_004936.4	CDKN2B	MANE Select
ENST00000371761.4	NM_078626.3	CDKN2C	MANE Select
ENST00000393599.3	NM_001800.4	CDKN2D	MANE Select
ENST00000335183.11	NM_005192.4	CDKN3	MANE Select
ENST00000250535.5	NM_001801.3	CDO1	MANE Select
ENST00000268383.7	NM_001802.2	CDR2	MANE Select
ENST00000295887.6	NM_001263.4	CDS1	MANE Select
ENST00000376288.3	NM_001264.5	CDSN	MANE Select
ENST00000374213.3	NM_001803.3	CD52	MANE Select
ENST00000231656.13	NM_001804.3	CDX1	MANE Select
ENST00000381020.8	NM_001265.6	CDX2	MANE Select
ENST00000373514.3	NM_005193.2	CDX4	MANE Select
ENST00000325617.10	NM_004362.3	CLGN	MANE Select
ENST00000221992.11	NM_004363.6	CEACAM5	MANE Select
ENST00000498907.3	NM_004364.5	CEBPA	MANE Select
ENST00000303004.5	NM_005194.4	CEBPB	MANE Select
ENST00000408965.4	NM_005195.4	CEBPD	MANE Select
ENST00000206513.6	NM_001805.4	CEBPE	MANE Select
ENST00000284000.9	NM_001806.4	CEBPG	MANE Select
ENST00000372080.8	NM_001807.6	CEL	MANE Select
ENST00000335756.9	NM_001809.4	CENPA	MANE Select
ENST00000379751.5	NM_001810.6	CENPB	MANE Select
ENST00000273853.11	NM_001812.4	CENPC	MANE Select
ENST00000265148.9	NM_001813.3	CENPE	MANE Select
ENST00000366955.8	NM_016343.4	CENPF	MANE Select
ENST00000360526.8	NM_001025195.2	CES1	MANE Select
ENST00000327228.5	NM_004066.3	CETN1	MANE Select
ENST00000370277.5	NM_004344.3	CETN2	MANE Select
ENST00000283122.8	NM_004365.4	CETN3	MANE Select
ENST00000200676.8	NM_000078.3	CETP	MANE Select
ENST00000308162.10	NM_005507.3	CFL1	MANE Select
ENST00000298159.11	NM_138638.5	CFL2	MANE Select
ENST00000227266.10	NM_001814.6	CTSC	MANE Select
ENST00000003084.11	NM_000492.4	CFTR	MANE Select
ENST00000627148.3	NM_000735.4	CGA	MANE Select
ENST00000357383.4	NM_000737.5	CGB3	MANE Select
ENST00000357396.8	NM_001815.5	CEACAM3	MANE Select
ENST00000401731.6	NM_001291485.2	CEACAM7	MANE Select
ENST00000244336.10	NM_001816.4	CEACAM8	MANE Select
ENST00000221954.7	NM_001817.4	CEACAM4	MANE Select
ENST00000508540.6	NM_001267.3	CHAD	MANE Select
ENST00000344532.8	NM_001268.4	RCBTB2	MANE Select
ENST00000337653.7	NM_020549.5	CHAT	MANE Select
ENST00000683442.1	NM_001381865.2	RCC1	MANE Select
ENST00000614616.5	NM_001270.4	CHD1	MANE Select
ENST00000394196.9	NM_001271.4	CHD2	MANE Select
ENST00000330494.12	NM_001005273.3	CHD3	MANE Select
ENST00000544040.7	NM_001273.5	CHD4	MANE Select
ENST00000263126.3	NM_001818.5	AKR1C4	MANE Select
ENST00000438015.7	NM_001114122.3	CHEK1	MANE Select
ENST00000557258.6	NM_005197.4	FOXN3	MANE Select
ENST00000216492.10	NM_001275.4	CHGA	MANE Select
ENST00000378961.9	NM_001819.3	CHGB	MANE Select
ENST00000255409.8	NM_001276.4	CHI3L1	MANE Select
ENST00000369748.9	NM_004000.3	CHI3L2	MANE Select
ENST00000367229.6	NM_003465.3	CHIT1	MANE Select
ENST00000265689.9	NM_001277.3	CHKA	MANE Select
ENST00000406938.3	NM_005198.5	CHKB	MANE Select
ENST00000357749.7	NM_000390.4	CHM	MANE Select
ENST00000366553.3	NM_001381853.1	CHML	MANE Select
ENST00000409900.9	NM_001822.7	CHN1	MANE Select
ENST00000222792.11	NM_004067.4	CHN2	MANE Select
ENST00000306960.4	NM_000738.3	CHRM1	MANE Select
ENST00000680005.1	NM_001006630.2	CHRM2	MANE Select
ENST00000389793.7	NM_000081.4	LYST	MANE Select
ENST00000676153.1	NM_001375978.1	CHRM3	MANE Select
ENST00000682254.1	NM_000741.5	CHRM4	MANE Select
ENST00000383263.7	NM_012125.4	CHRM5	MANE Select
ENST00000348749.9	NM_000079.4	CHRNA1	MANE Select
ENST00000407991.3	NM_000742.4	CHRNA2	MANE Select
ENST00000326828.6	NM_000743.5	CHRNA3	MANE Select
ENST00000370263.9	NM_000744.7	CHRNA4	MANE Select
ENST00000299565.9	NM_000745.4	CHRNA5	MANE Select
ENST00000306901.9	NM_000746.6	CHRNA7	MANE Select
ENST00000306071.7	NM_000747.3	CHRNB1	MANE Select
ENST00000368476.4	NM_000748.3	CHRNB2	MANE Select
ENST00000289957.3	NM_000749.5	CHRNB3	MANE Select
ENST00000261751.8	NM_000750.5	CHRNB4	MANE Select
ENST00000258385.8	NM_000751.3	CHRND	MANE Select
ENST00000649488.2	NM_000080.4	CHRNE	MANE Select
ENST00000651502.1	NM_005199.5	CHRNG	MANE Select
ENST00000370397.8	NM_001278.5	CHUK	MANE Select
ENST00000320477.10	NM_001279.4	CIDEA	MANE Select
ENST00000348956.7	NM_001823.5	CKB	MANE Select
ENST00000587896.6	NM_001300829.2	CIRBP	MANE Select
ENST00000348721.4	NM_145071.4	CISH	MANE Select
ENST00000221855.8	NM_001281.3	TBCB	MANE Select
ENST00000221476.4	NM_001824.5	CKM	MANE Select
ENST00000441322.6	NM_001375484.1	CKMT1B	MANE Select
ENST00000254035.9	NM_001099735.2	CKMT2	MANE Select
ENST00000676185.1	NM_000082.4	ERCC8	MANE Select
ENST00000308987.6	NM_001826.3	CKS1B	MANE Select
ENST00000314355.7	NM_001827.3	CKS2	MANE Select
ENST00000292807.9	NM_004068.4	AP2M1	MANE Select
ENST00000337619.11	NM_001283.5	AP1S1	MANE Select
ENST00000263270.11	NM_004069.6	AP2S1	MANE Select
ENST00000316788.12	NM_001284.4	AP3S1	MANE Select
ENST00000221804.5	NM_001828.6	CLC	MANE Select
ENST00000394711.2	NM_001285.4	CLCA1	MANE Select
ENST00000343257.7	NM_000083.3	CLCN1	MANE Select
ENST00000265593.9	NM_004366.6	CLCN2	MANE Select
ENST00000513761.6	NM_001829.4	CLCN3	MANE Select
ENST00000380833.9	NM_001830.4	CLCN4	MANE Select
ENST00000376091.8	NM_001127898.4	CLCN5	MANE Select
ENST00000346436.11	NM_001286.5	CLCN6	MANE Select
ENST00000382745.9	NM_001287.6	CLCN7	MANE Select
ENST00000331433.5	NM_004070.4	CLCNKA	MANE Select
ENST00000375679.9	NM_000085.5	CLCNKB	MANE Select
ENST00000316403.15	NM_001831.4	CLU	MANE Select
ENST00000375784.8	NM_001288.6	CLIC1	MANE Select
ENST00000369449.7	NM_001289.6	CLIC2	MANE Select
ENST00000321356.9	NM_004071.4	CLK1	MANE Select
ENST00000368361.9	NM_001294338.2	CLK2	MANE Select
ENST00000395066.9	NM_001130028.2	CLK3	MANE Select
ENST00000299427.12	NM_000391.4	TPP1	MANE Select
ENST00000636147.2	NM_001042432.2	CLN3	MANE Select
ENST00000377453.9	NM_006493.4	CLN5	MANE Select
ENST00000525428.6	NM_001293.3	CLNS1A	MANE Select
ENST00000259938.7	NM_001832.4	CLPS	MANE Select
ENST00000337392.10	NM_001294.4	CLPTM1	MANE Select
ENST00000345519.10	NM_001833.4	CLTA	MANE Select
ENST00000310418.9	NM_007097.5	CLTB	MANE Select
ENST00000269122.8	NM_004859.4	CLTC	MANE Select
ENST00000250378.7	NM_001836.5	CMA1	MANE Select
ENST00000296140.4	NM_001295.3	CCR1	MANE Select
ENST00000395940.3	NM_178329.3	CCR3	MANE Select
ENST00000330953.6	NM_005508.5	CCR4	MANE Select
ENST00000292303.5	NM_001394783.1	CCR5	MANE Select
ENST00000341935.10	NM_031409.4	CCR6	MANE Select
ENST00000246657.2	NM_001838.4	CCR7	MANE Select
ENST00000326306.5	NM_005201.4	CCR8	MANE Select
ENST00000422265.6	NM_001296.5	ACKR2	MANE Select
ENST00000550402.6	NM_001142343.2	CMKLR1	MANE Select
ENST00000345363.8	NM_001143919.3	LTB4R	MANE Select
ENST00000647814.1	NM_000392.5	ABCC2	MANE Select
ENST00000251102.13	NM_001297.5	CNGB1	MANE Select
ENST00000514170.7	NM_001379270.1	CNGA1	MANE Select
ENST00000329903.5	NM_005140.3	CNGA2	MANE Select
ENST00000272602.7	NM_001298.3	CNGA3	MANE Select
ENST00000379936.3	NM_001037329.4	CNGA4	MANE Select
ENST00000372201.5	NM_004073.4	PLK3	MANE Select
ENST00000252456.7	NM_001299.6	CNN1	MANE Select
ENST00000263097.9	NM_004368.4	CNN2	MANE Select
ENST00000370206.9	NM_001839.5	CNN3	MANE Select
ENST00000393892.8	NM_033133.5	CNP	MANE Select
ENST00000369501.3	NM_016083.6	CNR1	MANE Select
ENST00000374472.5	NM_001841.3	CNR2	MANE Select
ENST00000361987.6	NM_000614.4	CNTF	MANE Select
ENST00000378980.8	NM_147164.3	CNTFR	MANE Select
ENST00000551295.7	NM_001843.4	CNTN1	MANE Select
ENST00000225964.10	NM_000088.4	COL1A1	MANE Select
ENST00000297268.11	NM_000089.4	COL1A2	MANE Select
ENST00000380518.8	NM_001844.5	COL2A1	MANE Select
ENST00000304636.9	NM_000090.4	COL3A1	MANE Select
ENST00000375820.10	NM_001845.6	COL4A1	MANE Select
ENST00000360467.7	NM_001846.4	COL4A2	MANE Select
ENST00000396578.8	NM_000091.5	COL4A3	MANE Select
ENST00000396625.5	NM_000092.5	COL4A4	MANE Select
ENST00000328300.11	NM_033380.3	COL4A5	MANE Select
ENST00000334504.12	NM_033641.4	COL4A6	MANE Select
ENST00000371817.8	NM_000093.5	COL5A1	MANE Select
ENST00000374866.9	NM_000393.5	COL5A2	MANE Select
ENST00000361866.8	NM_001848.3	COL6A1	MANE Select
ENST00000300527.9	NM_001849.4	COL6A2	MANE Select
ENST00000397763.6	NM_058174.3	COL6A2	MANE Plus Clinical
ENST00000295550.9	NM_004369.4	COL6A3	MANE Select
ENST00000681320.1	NM_000094.4	COL7A1	MANE Select
ENST00000652472.1	NM_020351.4	COL8A1	MANE Select
ENST00000397799.2	NM_005202.4	COL8A2	MANE Select
ENST00000357250.11	NM_001851.6	COL9A1	MANE Select
ENST00000372748.8	NM_001852.4	COL9A2	MANE Select
ENST00000649368.1	NM_001853.4	COL9A3	MANE Select
ENST00000651968.1	NM_000493.4	COL10A1	MANE Select
ENST00000370096.9	NM_001854.4	COL11A1	MANE Select
ENST00000341947.7	NM_080680.3	COL11A2	MANE Select
ENST00000322507.13	NM_004370.6	COL12A1	MANE Select
ENST00000645393.2	NM_001368882.1	COL13A1	MANE Select
ENST00000375001.8	NM_001855.5	COL15A1	MANE Select
ENST00000373672.8	NM_001856.4	COL16A1	MANE Select
ENST00000648076.2	NM_000494.4	COL17A1	MANE Select
ENST00000620364.5	NM_001858.6	COL19A1	MANE Select
ENST00000222271.7	NM_000095.3	COMP	MANE Select
